제조사,모델명,연료,연식,주행거리(km),시세_평균(만원),시세_최저(만원),시세_최고(만원),사고여부
벤츠,E-클래스 W212 E200 카브리올레,가솔린,201701,104203,1038,409,2299,O
벤츠,G-클래스 W463 G500 카브리올레,가솔린,200312,110700,8882,4630,37500,O
벤츠,E-클래스 W212 E220 블루텍 아방가르드,디젤,201510,178423,1038,409,2299,X
벤츠,S-클래스 W222 마이바흐 S650,가솔린,202001,128781,4026,1890,8800,O
벤츠,S-클래스 W223 S580L 4MATIC,가솔린,202112,55637,11258,6400,30670,X
벤츠,E-클래스 W213 E350 4MATIC AMG Line 에디션,가솔린,202011,70413,3428,1739,5916,X
벤츠,E-클래스 W212 E300 4MATIC 아방가르드,가솔린,201408,126111,1038,409,2299,X
벤츠,S-클래스 W221 S500L 4MATIC,가솔린,200701,153177,945,199,2930,X
벤츠,GLE-클래스 W167 GLE300d 4MATIC,디젤,202008,65397,11412,5490,77777,X
벤츠,S-클래스 W222 마이바흐 S560 4MATIC,가솔린,201907,147961,4026,1890,8800,O
벤츠,GLS-클래스 X167 마이바흐 GLS600 4MATIC 마누팍투어,가솔린,202210,50593,12253,6860,26500,X
벤츠,CLS-클래스 C257 CLS450 4MAITC 디지뇨 익스클루시브 에디션,가솔린,202010,118678,4732,2720,8927,O
벤츠,S-클래스 W221 S550L,가솔린,200812,106546,945,199,2930,X
벤츠,AMG GT S 4.0,가솔린,201804,53000,9474,80,99990,X
벤츠,S-클래스 W222 S350L d 4MATIC,디젤,201510,286785,4026,1890,8800,X
벤츠,S-클래스 W222 S450L 4MATIC,가솔린,201806,148525,4026,1890,8800,X
벤츠,GLS-클래스 X167 마이바흐 GLS600 4MATIC,가솔린,202210,16878,12253,6860,26500,X
벤츠,S-클래스 W222 S560L,가솔린,201807,177740,4026,1890,8800,X
벤츠,C-클래스 W205 C220 d 4MATIC 에스테이트,디젤,201605,145238,2257,1050,4600,X
벤츠,C-클래스 W204 C200K 아방가르드,가솔린,200809,102115,717,370,2090,O
벤츠,GLC-클래스 X254 GLC300 4MATIC AMG Line,가솔린,202408,7678,7039,4996,8555,X
벤츠,E-클래스 W212 E220 CDI 아방가르드,디젤,201410,108555,1038,409,2299,X
벤츠,M-클래스 W166 ML350 블루텍 4MATIC,디젤,201310,239924,1916,900,9999,X
벤츠,SEL/SEC 300SEL W126,가솔린,198906,237598,3481,1950,8490,X
벤츠,S-클래스 W221 S500L AMG SP,가솔린,200906,160444,945,199,2930,O
벤츠,GLA-클래스 X156 GLA200 CDI,디젤,201412,117122,1661,860,2250,X
벤츠,E-클래스 W212 E350 4MATIC 아방가르드,가솔린,201003,85025,1038,409,2299,X
벤츠,GLS-클래스 X167 GLS580 4MATIC,가솔린,202412,27450,12253,6860,26500,X
벤츠,S-클래스 W222 S63 AMG 4MATIC+ 쿠페,가솔린,202008,72613,4026,1890,8800,X
벤츠,뉴 SLK-클래스 350 R171,가솔린,200610,100779,1369,490,2699,X
벤츠,C-클래스 W205 C200 d,디젤,201708,109939,2257,1050,4600,X
벤츠,E-클래스 W214 E220d 4MATIC 익스클루시브,디젤,202603,1070,6832,3090,12000,O
벤츠,GLC-클래스 X254 GLC300 4MATIC 아방가르드,가솔린,202512,1197,7039,4996,8555,X
벤츠,CLS-클래스 W218 CLS350 블루이피션시,가솔린,201205,155022,1954,680,4300,O
벤츠,CLE-클래스 C236 CLE450 4MATIC 쿠페,가솔린,202412,35,7403,4652,10870,X
벤츠,E-클래스 W213 E220d 4MATIC 아방가르드,디젤,201704,86783,3428,1739,5916,X
벤츠,SL-클래스 R232 AMG SL63 4MATIC+,가솔린,202412,8074,16179,13700,19900,X
벤츠,E-클래스 W212 E300 아방가르드,가솔린,201308,91717,1038,409,2299,X
벤츠,GLC-클래스 X253 GLC250 d 4MATIC,디젤,201703,78412,4263,1700,8240,X
제네시스,G70 2.2D 슈프림,디젤,201801,109040,2142,1440,3099,X
제네시스,G80 (RG3) 디젤 2.2 2WD (세부등급 없음),디젤,202103,173548,3949,2550,9999,X
제네시스,G80 (RG3) 디젤 2.2 AWD (세부등급 없음),디젤,202011,143191,3949,2550,9999,X
제네시스,G90 (RS4) 가솔린 3.5 터보 2WD (세부등급 없음),가솔린,202206,128938,6418,75,10500,X
제네시스,G90 (RS4) 가솔린 3.5 터보 e-S/C AWD LWB (세부등급 없음),가솔린,202208,54578,6418,75,10500,O
제네시스,G70 3.3T 스포츠 AWD 프레스티지,가솔린,202005,53802,2142,1440,3099,X
제네시스,G80 (RG3) 가솔린 2.5 터보 2WD (세부등급 없음),가솔린,202301,32559,3949,2550,9999,X
제네시스,G80 3.3 GDI AWD 럭셔리 스페셜,가솔린,202001,76786,1835,690,2590,X
제네시스,G80 (RG3) 가솔린 3.5 터보 2WD (세부등급 없음),가솔린,202403,24695,3949,2550,9999,X
제네시스,G90 (RS4) 가솔린 3.5 터보 e-S/C AWD (세부등급 없음),가솔린,202309,109259,6418,75,10500,X
제네시스,G80 2.2D AWD 프리미엄 럭셔리,디젤,201804,85188,1835,690,2590,O
제네시스,G80 3.3 GDI 프리미엄 럭셔리,가솔린,201810,99370,1835,690,2590,O
제네시스,더 뉴 G70 슈팅브레이크 가솔린 2.5T 2WD (세부등급 없음),가솔린,202402,20209,3448,2399,4530,X
제네시스,EQ900 5.0 GDI AWD 리무진 프레스티지,가솔린,201608,153539,1826,950,2477,O
제네시스,G70 3.3T 스포츠 슈프림,가솔린,201808,72805,2142,1440,3099,O
제네시스,G80 3.3 T-GDI 스포츠,가솔린,201810,113405,1835,690,2590,X
제네시스,GV70 2.2 디젤 2WD (세부등급 없음),디젤,202102,101849,4178,2750,5590,X
제네시스,G80 (RG3) 가솔린 2.5 터보 AWD 블랙,가솔린,202505,9184,3949,2550,9999,X
제네시스,GV80 쿠페 2.5T 가솔린 AWD (세부등급 없음),가솔린,202403,17224,7432,5571,9999,X
제네시스,G90 3.8 AWD 프레스티지,가솔린,201905,147345,3390,2050,5150,X
제네시스,GV80 쿠페 3.5T 가솔린 AWD (세부등급 없음),가솔린,202404,24578,7432,5571,9999,X
제네시스,더 뉴 G70 가솔린 2.5T 4WD (세부등급 없음),가솔린,202311,24232,3137,1849,4800,O
제네시스,GV70 3.5T 가솔린 AWD (세부등급 없음),가솔린,202107,76524,4178,2750,5590,X
제네시스,G80 3.3 T-GDI 수출형,가솔린,201812,74218,1835,690,2590,X
제네시스,더 뉴 G70 가솔린 3.3T 2WD (세부등급 없음),가솔린,202208,25210,3137,1849,4800,X
제네시스,EQ900 3.3 T-GDI AWD 프리미엄 럭셔리,가솔린,201603,148759,1826,950,2477,X
제네시스,G70 2.2D AWD 슈프림,디젤,201804,81233,2142,1440,3099,X
제네시스,G80 3.3 GDI AWD 프레스티지,가솔린,201801,101369,1835,690,2590,X
제네시스,EQ900 3.8 GDI AWD 프레스티지,가솔린,201701,199303,1826,950,2477,X
제네시스,G80 3.8 GDI AWD 프레스티지,가솔린,201611,78955,1835,690,2590,X
제네시스,EQ900 3.3 T-GDI 럭셔리,가솔린,201603,130333,1826,950,2477,X
쉐보레,카마로 3.6 쿠페 5세대,가솔린,201105,163767,1145,990,1300,X
쉐보레,익스프레스밴 5.3,가솔린,200709,181168,2450,550,10700,X
쉐보레,익스프레스밴 6.0,가솔린,201711,35396,2450,550,10700,X
쉐보레,트랙커 1.6,가솔린,199412,216381,1175,850,1500,X
쉐보레,콜벳 컨버터블,가솔린,197912,136113,8405,4500,13990,X
쉐보레,실버라도 4.3,가솔린,201512,107000,3888,3200,4400,O
쉐보레,서버밴 6.2,가솔린,202112,21800,3687,1200,6900,X
쉐보레,서버밴 5.3,가솔린,201712,113018,3687,1200,6900,X
쉐보레,익스프레스밴 5.3 AWD,가솔린,200706,159325,2450,550,10700,X
쉐보레,콜로라도 3.6,가솔린,202011,57725,2280,2280,2280,O
쉐보레,익스프레스밴 5.7,가솔린,200012,209942,2450,550,10700,X
쉐보레,실버라도 5.3,가솔린,202006,58317,3888,3200,4400,X
쉐보레,아스트로밴 4.3 2WD,가솔린+LPG,199712,131107,800,750,890,X
쉐보레,아스트로밴 4.3 4WD,가솔린,200204,213578,800,750,890,X
쉐보레,익스프레스밴 6.5,가솔린,202412,1875,2450,550,10700,X
쉐보레,콜벳 쿠페,가솔린,201512,41370,8405,4500,13990,X
쉐보레,체비밴 9인승,가솔린,200205,101820,671,599,725,X
쉐보레,기타 기타,디젤,200412,42000,2700,1850,3550,X
쉐보레,타호 LT 2WD,가솔린,200012,214000,1370,1190,1469,X
쉐보레,타호 하이브리드 4WD,가솔린+전기,200807,232664,1370,1190,1469,O
쉐보레,픽업트럭 6.2,가솔린,199612,273588,4300,4300,4300,X
쉐보레,타호 LT 4WD,가솔린,200712,128979,1370,1190,1469,O
쉐보레,아발란치 5.3,가솔린,200712,80400,1975,1800,2150,X
쉐보레,서버밴 7.4,가솔린+LPG,199506,279477,3687,1200,6900,X
르노코리아,SM6 2.0 GDe SE,가솔린,201606,124706,803,480,1999,O
르노코리아,더 뉴 QM6 2.0 GDe RE 2WD,가솔린,202005,49682,1853,1075,2999,X
르노코리아,SM6 2.0 LPe SE (렌터카),LPG(일반인 구입),201807,87024,803,480,1999,X
르노코리아,캡처 1.3 TCe 에디션 파리,가솔린,202004,59235,1490,950,1880,X
르노코리아,클리오 젠,디젤,201905,74386,882,619,1150,O
르노코리아,SM5 노바 LPLi LE,LPG(일반인 구입),201506,110221,482,180,890,O
르노코리아,SM6 1.5 dCi LE,디젤,201612,158243,803,480,1999,O
르노코리아,그랑 콜레오스 1.5 E-TECH 아이코닉 2WD,가솔린+전기,202505,1477,3517,1470,3890,X
르노코리아,마스터 어린이 보호차 15인승,디젤,202009,49976,2634,1250,4800,X
르노코리아,XM3 1.6 GTe RE,가솔린,202206,73533,1859,1050,9999,O
르노코리아,SM7 노바 LPLI 2.0 LPe 장애인용,LPG(일반인 구입),201511,90394,611,295,999,X
르노코리아,더 뉴 QM6 퀘스트 2.0 LPe RE 2WD,LPG(일반인 구입),202307,77860,1853,1075,2999,X
르노코리아,QM6 가솔린 2WD RE,가솔린,201806,69261,1128,740,1490,X
르노코리아,SM6 2.0 LPe PE (렌터카),LPG(일반인 구입),201712,120419,803,480,1999,X
르노코리아,QM6 디젤 4WD RE 시그니처,디젤,201612,170900,1128,740,1490,X
르노코리아,SM5 노바 LE,가솔린,201512,64993,482,180,890,X
르노코리아,QM3 RE 시그니처,디젤,201508,192201,531,280,990,X
르노코리아,SM3 네오 PE,가솔린,201806,62099,445,260,750,O
르노코리아,뉴QM5 디젤 2WD SE,디젤,201204,126301,399,169,790,X
르노코리아,더 뉴 QM6 2.0 LPe LE 시그니처 2WD,LPG(일반인 구입),202203,64645,1853,1075,2999,X
르노코리아,QM6 디젤 4WD RE,디젤,201909,102212,1128,740,1490,O
르노코리아,SM5 노바 LPLi 택시렌터카 고급형,LPG(일반인 구입),201510,96595,482,180,890,X
르노코리아,SM3 네오 SE 플러스,가솔린,201503,55469,445,260,750,X
르노코리아,SM7 노바 3.5 V6,가솔린,201702,93491,611,295,999,X
르노코리아,SM6 2.0 LPe SE (장애인용),LPG(일반인 구입),201707,166786,803,480,1999,X
르노코리아,XM3 1.6 GTe LE Plus,가솔린,202012,70549,1859,1050,9999,O
르노코리아,XM3 1.3 TCe RE 인스파이어,가솔린,202211,27943,1859,1050,9999,X
르노코리아,뉴SM5 플래티넘 1.6 TCE S/S 컬렉션,가솔린,201410,121543,329,170,450,X
르노코리아,그랑 콜레오스 1.5 E-TECH 에스프리 알핀 2WD,가솔린+전기,202410,19381,3517,1470,3890,X
르노코리아,QM6 가솔린 2WD SE,가솔린,201801,32390,1128,740,1490,X
르노코리아,뉴SM5 플래티넘 SE 플러스,가솔린,201212,90061,329,170,450,X
르노코리아,SM5 뉴 임프레션 LE 익스클루시브,가솔린,200902,172321,263,150,450,X
르노코리아,뉴SM3 SE,가솔린,201004,73383,280,170,480,X
르노코리아,더 뉴 SM6 1.3 TCe LE,가솔린,202206,44076,1995,1099,4999,X
르노코리아,SM5 SM525V,가솔린,200206,129125,290,120,589,X
르노코리아,XM3 1.3 TCe RE,가솔린,202006,91960,1859,1050,9999,X
르노코리아,마스터 2.3 13인승,디젤,202012,78395,2634,1250,4800,X
르노코리아,더 뉴 QM6 2.0 dCi 프리미에르 4WD,디젤,202201,48657,1853,1075,2999,X
르노코리아,더 뉴 SM6 1.8 TCe LE,가솔린,202007,44968,1995,1099,4999,X
르노코리아,더 뉴 QM6 2.0 GDe LE 시그니처 2WD,가솔린,202207,85080,1853,1075,2999,X
르노코리아,더 뉴 QM6 2.0 LPe SE 2WD,LPG(일반인 구입),201909,84270,1853,1075,2999,X
르노코리아,뉴SM5 플래티넘 LPLi RE 기본형,LPG(일반인 구입),201311,233199,329,170,450,X
르노코리아,SM5 뉴 임프레션 LE,가솔린,200807,156839,263,150,450,X
르노코리아,뉴SM5(신형) LE 익스클루시브,가솔린,201107,132744,244,135,420,X
르노코리아,뉴SM3 SE 플러스,가솔린,201312,137487,280,170,480,X
르노코리아,SM5 SM520V,가솔린,199812,149815,290,120,589,X
르노코리아,뉴SM3 PE,가솔린,201108,77582,280,170,480,O
르노코리아,더 뉴 QM6 2.0 GDe 볼드에디션,가솔린,202011,53995,1853,1075,2999,X
르노코리아,뉴SM5 플래티넘 LE 파노라마,가솔린,201403,64182,329,170,450,X
르노코리아,더 뉴 QM6 1.7 dCi RE 2WD,디젤,201909,90368,1853,1075,2999,X
르노코리아,SM6 2.0 LPe SE,LPG(일반인 구입),202007,93489,803,480,1999,O
르노코리아,뉴QM3 RE 시그니쳐,디젤,201809,43877,1031,499,8989,O
르노코리아,SM7 New Art 프레스티지,가솔린,200906,106817,274,155,480,O
르노코리아,SM7 New Art SE,가솔린,200908,85448,274,155,480,O
르노코리아,뉴SM3 LE 플러스,가솔린,200909,135548,280,170,480,O
르노코리아,뉴SM5 플래티넘 LPLi LE 기본형,LPG(일반인 구입),201409,115062,329,170,450,O
르노코리아,더 뉴 QM6 2.0 LPe 프리미에르 2WD,LPG(일반인 구입),202212,41178,1853,1075,2999,X
르노코리아,캡처 1.3 TCe 인텐스,가솔린,202006,79590,1490,950,1880,X
르노코리아,SM5 노바 디젤 D 프리미엄,디젤,201505,126239,482,180,890,X
르노코리아,뉴SM5 플래티넘 LPLi 택시렌터카 최고급형,LPG(일반인 구입),201312,157962,329,170,450,X
르노코리아,뉴SM5(신형) LE,가솔린,201003,124883,244,135,420,X
르노코리아,QM6 가솔린 2WD LE,가솔린,201906,69354,1128,740,1490,O
르노코리아,QM6 디젤 2WD RE 플러스,디젤,201706,65015,1128,740,1490,X
르노코리아,클리오 인텐스,디젤,201807,58570,882,619,1150,O
르노코리아,더 뉴 SM6 1.8 TCe 인스파이어,가솔린,202403,33741,1995,1099,4999,O
르노코리아,SM6 2.0 LPe SE (택시형),LPG(일반인 구입),201809,126982,803,480,1999,O
르노코리아,XM3 1.6 E-TECH RE,가솔린+전기,202311,46777,1859,1050,9999,X
르노코리아,QM5 디젤 4WD RE 기본형,디젤,201106,146957,293,179,450,X
르노코리아,뉴SM5(신형) RE,가솔린,201208,126000,244,135,420,X
르노코리아,QM5 네오 디젤 2WD RE,디젤,201409,108532,646,250,9999,X
르노코리아,All New SM7 RE 기본형,가솔린,201109,141210,348,190,500,X
르노코리아,뉴QM5 디젤 2WD RE,디젤,201309,188343,399,169,790,X
르노코리아,SM3 네오 R4U 에디션,가솔린,201501,154686,445,260,750,O
르노코리아,SM5 노바 LPLi 택시렌터카 최고급형,LPG(일반인 구입),201508,186572,482,180,890,X
르노코리아,더 뉴 SM6 1.3 TCe SE Plus,가솔린,202101,52392,1995,1099,4999,X
르노코리아,뉴SM5(신형) PE,가솔린,201011,163840,244,135,420,X
르노코리아,뉴QM3 SE,디젤,201907,213420,1031,499,8989,X
르노코리아,SM5 뉴 임프레션 LPLI LE 익스클루시브,LPG(일반인 구입),200903,99867,263,150,450,X
르노코리아,QM6 디젤 2WD LE,디젤,201810,81565,1128,740,1490,X
르노코리아,QM5 네오 가솔린 2WD RE,가솔린,201511,186609,646,250,9999,O
르노코리아,뉴SM5(신형) SE,가솔린,201201,135212,244,135,420,X
르노코리아,뉴QM5 디젤 2WD LE 플러스,디젤,201203,113855,399,169,790,X
르노코리아,XM3 1.6 GTe LE,가솔린,202201,52275,1859,1050,9999,X
르노코리아,All New SM7 SE,가솔린,201211,163726,348,190,500,O
르노코리아(삼성),SM6 1.6 TCe LE,가솔린,201606,149083,803,480,1999,X
르노코리아(삼성),아르카나 1.6 E-TECH 아이코닉,가솔린+전기,202512,5684,2432,1990,2904,O
르노코리아(삼성),뉴QM5 디젤 4WD RE,디젤,201203,220467,399,169,790,X
르노코리아(삼성),XM3 1.6 GTe SE,가솔린,202202,155973,1859,1050,9999,X
르노코리아(삼성),SM3 네오 RE,가솔린,201508,127676,445,260,750,O
르노코리아(삼성),뉴SM5 플래티넘 SE S/S 컬렉션,가솔린,201410,111669,329,170,450,X
르노코리아(삼성),SM6 2.0 LPe RE (장애인용),LPG(일반인 구입),201812,46681,803,480,1999,O
르노코리아(삼성),XM3 1.6 E-TECH 인스파이어,가솔린+전기,202306,83470,1859,1050,9999,X
폭스바겐,투아렉 3세대 3.0 TDI 프레스티지,디젤,202102,91323,7482,3600,99999,X
폭스바겐,아테온 2.0 TDI 프레스티지,디젤,201812,81203,2548,1470,4090,O
폭스바겐,시로코 2.0 TSI R,가솔린,201212,183684,1194,400,7777,X
폭스바겐,뉴 티구안 2.0 TDI 컴포트 5N,디젤,201409,195851,1022,550,9999,X
폭스바겐,뉴 제타 2.0 TDI 블루모션 프리미엄 6세대,디젤,201505,167943,736,259,9999,X
폭스바겐,제타 7세대 1.5 TSI 프레스티지,가솔린,202212,56703,3128,1400,9999,X
폭스바겐,티록 2.0 TDI 프리미엄,디젤,202106,33338,2385,1770,3150,X
폭스바겐,티구안 2세대 2.0 TDI 4모션 프레스티지,디젤,202303,96260,3310,1770,5550,X
폭스바겐,뉴 비틀 DELUXE 2.0 9C,가솔린,200205,107854,418,190,690,X
폭스바겐,CC 2.0 TDI,디젤,201001,205906,384,239,550,X
폭스바겐,골프 7세대 2.0 TDI 프리미엄,디젤,201508,107147,957,519,1680,X
폭스바겐,제타 7세대 1.5 TSI 프리미엄,가솔린,202409,17252,3128,1400,9999,X
폭스바겐,뉴 티구안 2.0 TDI 프리미엄 5N,디젤,201202,61043,1022,550,9999,X
폭스바겐,파사트 GT(B8) 2.0 TDI 프레스티지,디젤,201805,157659,2238,1490,3260,O
폭스바겐,아테온 2.0 TDI 프레스티지 4모션,디젤,202207,150934,2548,1470,4090,X
폭스바겐,뉴 CC 2.0 TDI 블루모션 4모션,디젤,201407,169234,678,350,1150,X
폭스바겐,뉴 제타 2.0 TDI 6세대,디젤,201407,250311,736,259,9999,X
폭스바겐,뉴 티구안 2.0 TDI R-라인 5N,디젤,201507,83974,1022,550,9999,X
폭스바겐,더 비틀 2.0 TDI 3세대,디젤,201412,225932,946,400,1580,X
폭스바겐,더 뉴 파사트 2.0 TSI B7,가솔린,201809,109183,733,295,1350,X
폭스바겐,티구안 올스페이스 2.0 TDI 프레스티지,디젤,201811,142366,3112,2040,4080,X
폭스바겐,뉴 CC 2.0 TDI 블루모션,디젤,201405,241929,678,350,1150,X
폭스바겐,더 뉴 파사트 2.0 TDI B7,디젤,201404,195584,733,295,1350,O
폭스바겐,골프 6세대 1.6 TDI 블루모션 스타일에디션,디젤,201209,180353,560,365,999,O
폭스바겐,파사트 GT(B8) 2.0 TDI 4모션 프레스티지,디젤,202210,39988,2238,1490,3260,X
폭스바겐,투아렉 3세대 3.0 TDI 프리미엄,디젤,202307,39473,7482,3600,99999,X
폭스바겐,파사트 GT(B8) 2.0 TDI 프리미엄,디젤,201804,107723,2238,1490,3260,O
폭스바겐,폴로 1.4 TDI R-Line 5세대,디젤,201509,90171,921,350,9999,X
폭스바겐,골프 6세대 2.0 TDI,디젤,200909,144049,560,365,999,X
폭스바겐,시로코 2.0 TDI R-Line,디젤,201408,190485,1194,400,7777,O
폭스바겐,티록 2.0 TDI 프레스티지,디젤,202103,59736,2385,1770,3150,X
폭스바겐,아테온 2.0 TDI 프리미엄,디젤,201912,63678,2548,1470,4090,X
폭스바겐,골프 7세대 1.4 TSI 프리미엄,가솔린,201412,143416,957,519,1680,X
폭스바겐,뉴 비틀 2.0 카브리올레 1Y,가솔린,200612,142882,418,190,690,O
폭스바겐,티구안 2.0 TDI 5N,디젤,201103,132765,450,279,600,X
폭스바겐,폴로 1.6 TDI R-Line 5세대,디젤,201305,67882,921,350,9999,X
폭스바겐,골프 7세대 2.0 R,가솔린,201510,169760,957,519,1680,X
폭스바겐,더 뉴 파사트 2.5 B7,가솔린,201308,79460,733,295,1350,X
폭스바겐,CC 2.0 TDI 블루모션,디젤,201104,158313,384,239,550,O
폭스바겐,뉴 투아렉 V6 3.0 TDI 블루모션 7P5,디젤,201210,152817,1573,690,9999,O
폭스바겐,뉴 투아렉 V6 3.0 TDI R-Line 7P5,디젤,201508,73024,1573,690,9999,X
폭스바겐,골프 6세대 2.0 TDI 카브리올레,디젤,201208,175218,560,365,999,X
폭스바겐,뉴 제타 2.0 TDI 블루모션 6세대,디젤,201511,135691,736,259,9999,O
폭스바겐,더 뉴 파사트 1.8 TSI B7,가솔린,201501,82357,733,295,1350,O
르노코리아,XM3 1.6 E-TECH 인스파이어 e-시프터,가솔린+전기,202212,48468,1539,1047,2200,O
기아,더 뉴 셀토스 가솔린 2.0 2WD 트렌디,가솔린,202412,30214,2684,816,4950,X
현대,싼타페 TM 가솔린 2.0T 2WD 익스클루시브,가솔린,201912,106424,2100,1630,3333,X
KG모빌리티,티볼리 아머 기어 에디션 4WD,가솔린,201712,75982,921,559,1350,X
벤츠,A-클래스 W177 A200d 세단,디젤,202210,53994,2765,1800,4590,O
기아,더 뉴 쏘렌토 4세대 HEV 1.6 2WD 프레스티지,가솔린+전기,202404,24351,3865,557,5790,X
도요타,툰드라 4.6,가솔린,201206,113374,5284,2199,9800,X
쉐보레,뉴 다마스 2인승 판넬밴 슈퍼,LPG(일반인 구입),201705,49900,627,340,799,X
포르쉐,911 카레라 4 991,가솔린,201607,73048,10391,2500,40000,O
랜드로버,레인지로버 이보크 2.0 TD4 SE,디젤,201605,41857,1504,890,2250,X
벤틀리,플라잉스퍼 2세대 4.0,가솔린,201605,125000,5396,3299,8300,X
랜드로버,레인지로버 벨라 3.0 P400 다이나믹 HSE,가솔린,202408,16697,6587,2750,9000,X
